city,prop_id,facility_type,floor_area,site_eui
San Francisco,579,Multifamily Housing,118589,35.3
San Francisco,580,Office,92061,33.8
San Francisco,581,Multifamily Housing,95230,41.5
San Francisco,582,Office,10065,78.5
San Francisco,583,Office,11760,217.5
San Francisco,584,Office,27064,21.2
San Francisco,585,Office,37063,49.1
San Francisco,586,Office,43563,43.2
San Francisco,587,Multifamily Housing,112032,41
San Francisco,588,Office,10811,24
San Francisco,589,Multifamily Housing,409679,32.1
San Francisco,590,Multifamily Housing,113340,42.4
San Francisco,591,Multifamily Housing,299175,24.9
San Francisco,592,Multifamily Housing,132856,36.8
San Francisco,593,Multifamily Housing,41750,117.9
San Francisco,594,Multifamily Housing,47998,63.1
San Francisco,595,Office,258612,94.3
San Francisco,596,Multifamily Housing,97376,35.6
San Francisco,597,Office,26701,47.8
San Francisco,598,Office,34572,38.4
San Francisco,599,Multifamily Housing,83750,35.4
San Francisco,600,Multifamily Housing,342860,33.9
San Francisco,601,Office,39992,80
San Francisco,602,Office,251599,34.8
San Francisco,603,Office,487959,53.5
San Francisco,604,Office,474118,65.1
San Francisco,605,Multifamily Housing,54939,38.6
San Francisco,606,Multifamily Housing,185800,29.8
San Francisco,607,Office,46230,16
San Francisco,608,Multifamily Housing,192198,38.2
San Francisco,609,Multifamily Housing,130152,48.4
San Francisco,610,Office,642879,35.8
San Francisco,611,Multifamily Housing,248893,27.6
San Francisco,612,Multifamily Housing,145307,43
San Francisco,613,Office,36159,118.2
San Francisco,614,Office,24930,33.7
San Francisco,615,Office,11904,218.1
San Francisco,616,Multifamily Housing,73334,35.4
San Francisco,617,Multifamily Housing,853363,24.7
San Francisco,618,Office,427746,53.5
San Francisco,619,Office,231663,45.4
San Francisco,620,Office,19468,37.6
San Francisco,621,Office,21568,132.2
San Francisco,622,Multifamily Housing,79820,20.5
San Francisco,623,Multifamily Housing,70562,17.2
San Francisco,624,Multifamily Housing,489000,37.7
San Francisco,625,Multifamily Housing,211656,47.3
San Francisco,626,Office,463062,40.3
San Francisco,627,Office,41267,151.4
San Francisco,628,Office,220590,50.6
San Francisco,629,Multifamily Housing,91954,44.7
San Francisco,630,Multifamily Housing,248719,48
San Francisco,631,Multifamily Housing,120165,33.9
San Francisco,632,Multifamily Housing,56000,22.3
San Francisco,633,Multifamily Housing,42406,34
San Francisco,634,Office,58822,47.3
San Francisco,635,Office,10750,30.6
San Francisco,636,Office,34000,52.3
San Francisco,637,Multifamily Housing,90220,36.7
San Francisco,638,Multifamily Housing,54844,26.4
San Francisco,639,Office,11161,95.3
San Francisco,640,Office,15500,25.6
San Francisco,641,Office,39420,61
San Francisco,642,Office,12750,51.4
San Francisco,643,Office,17600,3
San Francisco,644,Office,11701,61.8
San Francisco,645,Office,12000,96.3
