city,prop_id,facility_type,floor_area,site_eui
Denver,602,Multifamily Housing,50317,76.6
Denver,603,Multifamily Housing,50736,114.9
Denver,604,Multifamily Housing,50762,48.8
Denver,605,Multifamily Housing,51000,73.8
Denver,606,Multifamily Housing,52856,54.1
Denver,607,Multifamily Housing,52980,29.3
Denver,608,Multifamily Housing,53094,41.8
Denver,609,Multifamily Housing,53306,44.9
Denver,610,Multifamily Housing,53381,69.5
Denver,611,Multifamily Housing,53662,50.7
Denver,612,Multifamily Housing,53794,69.1
Denver,613,Multifamily Housing,53992,30
Denver,614,Multifamily Housing,54400,47.7
Denver,615,Multifamily Housing,54650,33
Denver,616,Multifamily Housing,55102,56.2
Denver,617,Multifamily Housing,55196,95.7
Denver,618,Multifamily Housing,55374,70.5
Denver,619,Multifamily Housing,55650,52.3
Denver,620,Multifamily Housing,56250,63.9
Denver,621,Multifamily Housing,56685,50.5
Denver,622,Multifamily Housing,57377,80.6
Denver,623,Multifamily Housing,58000,98.3
Denver,624,Multifamily Housing,59398,76.1
Denver,625,Multifamily Housing,60000,74.7
Denver,626,Multifamily Housing,61030,59.4
Denver,627,Multifamily Housing,62061,53.4
Denver,628,Multifamily Housing,62120,97.2
Denver,629,Multifamily Housing,63358,64
Denver,630,Multifamily Housing,63399,56.9
Denver,631,Multifamily Housing,63945,46.5
Denver,632,Multifamily Housing,65000,68.3
Denver,633,Multifamily Housing,65948,48.9
Denver,634,Multifamily Housing,66045,55.3
Denver,635,Multifamily Housing,67000,88
Denver,636,Multifamily Housing,67360,26
Denver,637,Multifamily Housing,69159,101.5
