city,prop_id,facility_type,floor_area,site_eui
Boston,531,K-12 School,143173,63.8
Boston,532,K-12 School,10287,135.8
Boston,533,Multifamily Housing,35873,83.2
Boston,534,Multifamily Housing,50985,55.4
Boston,535,K-12 School,212505,78.5
Boston,536,Multifamily Housing,24455,75.4
Boston,537,Multifamily Housing,67527,47.4
Boston,538,Multifamily Housing,64079,49.6
Boston,539,Multifamily Housing,17029,97.1
Boston,540,K-12 School,100500,67.9
Boston,541,Multifamily Housing,89096,3.1
Boston,542,K-12 School,81668,53.7
Boston,543,K-12 School,36400,76.1
Boston,544,K-12 School,36820,72.8
Boston,545,K-12 School,35000,83.3
Boston,546,K-12 School,30000,6.6
Boston,547,Multifamily Housing,55719,69.5
Boston,548,Multifamily Housing,77303,48.5
Boston,549,Multifamily Housing,108163,15.5
Boston,550,K-12 School,34603,60.8
Boston,551,K-12 School,51123,52.4
Boston,552,K-12 School,23320,78.1
Boston,553,Multifamily Housing,509460,64.3
Boston,554,K-12 School,225560,97.7
Boston,555,Multifamily Housing,30053,52.9
Boston,556,K-12 School,31410,72.1
Boston,557,K-12 School,67527,26.3
Boston,558,Multifamily Housing,114305,47.9
Boston,559,Office,2400,33
Boston,560,Multifamily Housing,75648,50.6
Boston,561,Office,51781,54.6
Boston,562,K-12 School,35055,57.6
Boston,563,Multifamily Housing,37792,84.7
Boston,564,Multifamily Housing,107517,113.4
Boston,565,Multifamily Housing,13507,53.6
Boston,566,Multifamily Housing,49150,92.5
Boston,567,Multifamily Housing,476309,109.3
Boston,568,Multifamily Housing,43281,77.6
Boston,569,Multifamily Housing,60500,57.2
Boston,570,Multifamily Housing,51400,64.8
Boston,571,Multifamily Housing,50544,46
Boston,572,K-12 School,31654,61.3
Boston,573,Office,761594,47.8
Boston,574,Multifamily Housing,590000,54.5
Boston,575,Multifamily Housing,237984,37.7
Boston,576,Multifamily Housing,145643,90.7
Boston,577,Multifamily Housing,323789,32.6
Boston,578,Multifamily Housing,72800,80.5
Boston,579,Multifamily Housing,98205,80.8
Boston,580,Multifamily Housing,100000,60.7
Boston,581,Multifamily Housing,16357,71.3
Boston,582,Multifamily Housing,29706,72.7
Boston,583,Office,1400,157.7
Boston,584,Multifamily Housing,193816,80.7
Boston,585,K-12 School,19887,91.4
Boston,586,Multifamily Housing,100800,29.2
